org_id,ico
5046837,29254736
5056753,24754153
5058373,29111391
5059475,24771422
5062345,24775401
5067483,24774332
5072753,24776912
5078061,24778371
5085887,24780812
5097173,28643755
5119737,24795232
5122796,24795534
5125335,24794589
5133313,29259096
5136334,24786675
5145480,24799084
5150579,24792462
5154834,24791083
5175905,24804967
5176254,28646550
5180373,28813651
5206957,29265886
5217057,28650654
5228229,24816183
5240953,28814657
5249174,29114659
5249329,24821659
5249493,24810631
5257914,28740297
5289246,29270031
5296543,24833533
5298344,24828360
5301441,24823619
5308655,24826316
5309434,28655486
5310375,28816692
5310414,24831123
5310448,24840360
5313853,29272963
5332592,24842281
5339694,24840980
5342124,24124478
5342126,24842311
5343913,28818687
5343934,29280532
5344048,29280877
5344590,24128465
5344716,24127051
5348811,29279976
5351073,29117372
5353104,28744209
5357139,29282705
5360099,24134571
5360720,28138627
5366153,24127086
5366156,24134422
5366922,29286841
5366955,24131750
5367062,29285500
5371212,24139611
5372853,29285313
5373924,24142565
5375994,29287791
5387868,24153109
5388553,24152382
5388557,24157953
5389517,28140699
5392515,24139874
5395454,24166260
5395846,29386098
5397424,24166464
5402629,24161080
5406567,28142411
5407005,28142241
5408228,29295980
5409283,29121701
5409319,29296617
5409891,29294037
5410130,29297664
5412295,29390214
5412336,24179884
5412339,24181757
5414081,29391113
5414348,29390222
5419862,24192139
5419872,24193305
5422374,29393248
5427537,24204129
5428548,28827007
5429936,28751281
5431902,28142977
5432294,24202118
5435918,29395241
5437608,29307198
5437754,24199869
5440559,24208361
5443201,24203378
5444451,24209414
5446129,24210609
5446597,24212130
5447966,24209660
5447967,24212164
5455880,24217638
5457565,24226360
5461753,28829590
5468832,29125308
5475693,29399289
5485953,29315077
5534756,24284297
5551942,24291862
5552623,28155858
5552754,28847105
5553482,24296171
5555213,24299651
5556222,29444845
5556715,24303437
5558416,24296015
5558721,24304409
5558729,24304743
5562374,22793330
5564953,28850599
5569220,29448875
5569784,29361567
5570616,29362300
5572696,29451248
5573698,24251640
5573842,29358655
5574077,24253821
5574712,24248754
5580671,29158826
5581272,24269859
5583037,29358639
5587234,28855078
5591393,29363101
5604088,24267058
5605714,24268496
5611613,28855132
5611643,29454468
5611950,24233722
5618461,24234851
5620761,24853631
5621016,29455391
5621413,29454671
5621984,29373972
5623653,24231151
5623969,29162238
5624761,24853232
5625215,29378940
5629239,28859006
5632143,29137691
5632270,29137586
5634401,29163021
5635760,29130701
5636836,29316545
5638781,29163986
5640485,29413044
5643873,29415276
5646254,01384970
5646594,29153671
5646667,29153131
5649947,01435167
5649988,01382713
5651703,29149061
5655322,29412501
5659580,01454676
5660965,01407236
5660980,01443348
5661363,01521195
5661423,01527011
5661861,29020361
5684825,01573471
5685925,01618857
5686461,01643916
5687684,01702611
5688455,01492462
5692045,01558501
5692226,01582992
5693216,01637185
5695975,01609611
5698072,01677357
5700329,01658786
5704117,01753436
5705047,01663976
5706175,01579142
5706298,01573888
5707689,01697706
5709175,01803913
5710616,01749137
5713475,01781782
5716111,01767241
5716130,01789805
5716241,01868152
5717450,01871188
5728375,01952285
5743039,02004089
5743079,02029642
5743150,02043572
5744560,02066068
5744651,02072220
5745352,01999338
5746998,02077787
5748144,02066777
5750455,02055724
5752728,02151324
5754460,02015048
5756434,02192934
5757497,02142350
5759088,02236311
5760403,02118424
5763980,02272091
5765097,02221225
5766717,02265397
5767469,02223970
5768918,01903659
5770363,02372649
5771169,02304775
5771177,02309734
5772713,02383446
5773873,02391881
5774126,02423308
5774404,02391287
5774441,02412632
5776739,02416450
5777791,02412454
5778604,02399385
5780487,02409011
5782672,02335093
5782754,02400880
5782776,02446782
5782811,02491613
5783851,02513897
5784367,02545497
5784424,02546647
5784919,02430789
5784931,02467038
5784968,02514575
5785003,02542803
5786316,02458896
5786599,02567326
5788175,02507641
5788539,02518082
5788610,02586941
5788956,02530694
5789917,02516675
5790832,02503786
5791858,02543249
5793360,02484544
5793364,02499401
5797013,02666979
5797867,02674629
5797892,02586851
5799372,02624303
5801330,02565625
5802792,02612780
5803112,02760461
5805726,02794471
5806647,02804140
5806704,02806142
5811996,02774631
5812004,02808595
5813177,02886162
5816680,02846292
5816812,02929651
5821918,02848775
5821954,02950154
5822777,02970261
5823518,03002926
5823980,02923181
5826521,03051846
5827494,03021980
5831466,03038637
5831623,03111903
5832000,03078779
5832018,03098494
5833206,03133231
5834559,03149072
5835996,03164578
5836127,03167348
5837297,03160521
5837949,03173216
5837993,03189350
5838459,03137317
5839704,03208940
5840424,03221580
5843982,03265561
5844209,03083284
5846680,03299368
5847724,03289117
5847944,03315517
5848804,03247392
5848815,03266591
5852259,03243648
5852266,03284620
5852877,03375030
5853248,03292533
5854191,03364399
5854788,03318206
5854796,03379256
5855999,03385281
5856001,03386627
5856518,03417646
5860941,03385850
5862713,03437809
5862999,03458571
5863326,03487407
5863429,03488659
5864039,03413764
5864204,03431801
5864819,03488462
5866880,03489353
5869088,03459543
5869149,03543609
5870487,03456277
5870833,03466965
5872359,03566706
5873221,03582566
5873364,03571904
5875232,03585701
5877256,03493989
5877365,03612686
5877596,03566889
5877628,03611493
5879015,03619842
5879026,03628256
5879171,03638855
5879660,03644286
5879844,03640680
5880234,03582132
5880720,03640230
5880723,03641406
5881136,03620603
5881150,03651479
5881402,03592715
5881426,03638618
5881427,03640825
5882648,03674959
5882704,03675696
5882868,03641112
5883028,03677630
5884423,03631648
5884774,03692931
5885014,03678946
5885586,03699978
5886036,03704386
5886761,03710157
5888687,03728099
5888882,03657621
5888894,03675424
5889733,03679047
5890208,03742237
5893551,03770273
5894330,03719871
5896097,03770028
5896846,03744485
5897701,03757048
5898407,03752593
5899548,03829464
5900641,03833569
5900987,03814637
5902117,03753743
5903157,03772667
5903191,03832821
5903452,03801535
5904839,03879950
5905873,03833151
5907973,03888738
5908979,03845117
5908980,03849988
5908981,03850153
5910093,03886921
5911537,03818446
5914015,03911004
5914598,03899977
5914605,03909573
5916137,03909549
5916160,03975207
5917835,03999378
5918599,03947181
5922581,04044274
5925182,03328091
5925184,03348105
5925185,03398919
5925802,04003284
5925847,04036506
5925857,04062477
5925921,04074564
5926577,04080998
5930450,04081641
5930473,04104111
5930593,04118405
5933107,04130251
5933738,04144287
5934069,04084659
5934079,04093801
5934389,04156412
5935189,04093887
5935235,04154533
5935657,04153731
5937195,04125444
5937221,04162811
5938172,04190491
5939031,04187334
5939034,04190815
5940244,04212428
5941223,04128273
5942210,04231007
5942809,04221338
5942834,04236181
5943202,04194756
5945414,04248562
5946111,04269021
5946766,04260201
5946773,04268253
5947025,04277465
5949840,04302826
5949901,04251253
5949921,04261640
5949924,04267036
5950614,04310055
5952026,04307402
5953982,04278861
5955376,04308026
5955417,04353854
5957912,04318170
5958353,04327900
5958737,04318765
5958754,04362420
5959151,04313127
5959799,04272404
5960220,04333799
5960656,04388097
5961486,04389531
5961568,04412028
5961861,04415035
5961937,04415957
5962087,04417909
5962174,04309774
5963917,04422481
5966643,04455622
5966839,04463242
5968965,04477961
5969638,04434978
5970115,04380282
5973045,04480619
5974440,04535871
5974727,04085051
5974739,04485271
5975344,04544587
5975658,04547438
5976758,04487028
5976793,04552733
5977194,04545290
5978001,04488873
5978008,04513401
5978171,04571436
5978434,04523997
5978825,04505671
5979846,04587316
5980424,04593162
5982209,04609531
5982484,04578244
5983159,04548523
5983288,04620119
5983572,04623339
5983606,04624866
5983625,04625536
5983628,04625587
5983652,04626184
5984522,04632788
5985166,04638395
5985896,04617932
5985899,04624521
5986637,04653793
5986776,04628438
5987141,04614640
5987207,04655648
5987409,04661028
5988339,04671082
5988555,04673786
5988692,04620364
5988704,04665716
5989380,04679407
5989405,04679679
5989632,04632401
5990236,04686730
5991087,04675291
5991316,04697189
5993121,04714318
5993462,04679229
5995597,04730054
5996101,04676505
5997332,04580117
5997377,04747372
5999472,04701453
6000684,04785681
6000827,04763254
6001554,04647777
6002007,04750802
6002450,04776666
6002907,04784880
6003213,04796802
6005127,04826361
6006416,04839200
6007531,04850742
6007562,04851145
6008034,04855469
6009915,04792220
6011632,04845293
6012086,04828666
6012479,04884507
6013418,04876709
6013422,04885422
6013478,04905806
6014723,04863810
6015216,04835247
6015937,04877331
6019967,04967208
6020851,04966856
6022987,04995856
6023354,04918304
6023602,05000181
6025012,05008689
6025245,05020051
6025378,05022134
6025911,05017424
6028305,05047102
6028537,05049997
6028745,05052742
6029538,04978838
6030007,05055156
6030307,05063302
6031530,05057281
6032710,05085462
6033125,05035988
6033594,05092302
6033625,05094755
6036109,05073863
6036589,05021707
6036622,05119081
6036845,05127246
6037999,05090571
6038115,05110254
6038766,05124581
6038786,05132096
6038834,05139473
6038869,05141656
6041804,05120683
6042030,05107873
6042047,05124565
6042915,05165083
6043726,05109311
6043927,05182158
6045754,05212251
6045914,05195586
6047162,05223431
6047371,05176433
6048267,05225426
6049824,05247811
6050366,05253543
6050818,05192455
6052777,05042691
6052819,05265941
6053809,05284481
6054109,05243653
6055434,05274761
6055799,05294258
6056342,05308178
6056740,05300088
6056747,05304792
6057536,05261112
6057555,05314801
6058173,05290198
6059236,05335825
6060034,05277051
6063148,05308143
6064288,05373450
6064621,05387035
6069675,05373221
6070531,05433223
6071474,05397103
6072264,05448701
6072763,05454948
6073608,05401291
6074072,05410541
6074108,05472041
6075700,05477212
6076160,05494583
6077353,05496543
6077415,05509033
6078887,05518172
6079831,05521319
6081489,05540143
6082356,05558051
6082825,05551153
6083597,05569354
6084388,05576563
6084526,05578396
6084591,05579228
6084846,05574170
6085155,05220041
6086617,01770918
6086658,05571537
6086675,05588707
6087112,01788833
6087486,01798499
6088574,05585678
6088979,05592895
6089131,05532566
6089164,05603897
6089456,05551625
6089469,05592721
6089505,05608112
6089829,05612250
6091029,01832671
6091133,05588731
6091273,05624720
6092297,05555604
6092842,05633001
6092961,01873130
6093077,05634288
6094170,05646553
6094310,05637899
6094823,01848232
6094846,05606322
6095293,05637902
6095442,05659086
6095750,05605784
6096215,05667224
6096468,05624282
6097718,05677785
6097887,01864661
6097924,05657831
6098100,05680859
6100202,05640687
6100647,05626633
6103750,05712891
6104648,05741696
6105309,05685079
6105902,05669022
6106944,05763070
6108206,05775094
6108421,05748470
6108484,05776937
6109231,05639573
6109261,05721164
6109295,05758572
6110513,05766133
6111038,05802237
6111070,05802644
6111353,05804540
6111667,05733260
6111828,05809088
6112262,05807981
6113576,05752264
6113826,05828040
6115266,05827272
6115268,05827744
6116144,05851513
6117803,05866782
6118183,05835534
6120295,05809754
6120853,05877300
6123161,05828147
6123283,05767652
6123287,05815100
6124254,05829593
6124283,05852731
6126103,05816271
6126125,05907233
6128194,05931142
6128405,05966761
6128428,05967023
6129396,05895294
6129789,05886589
6130972,05976634
6132777,05919991
6132783,05925967
6133248,05906067
6135830,06035817
6136488,06043224
6136572,06036309
6137579,06053327
6138223,05992371
6142375,06092632
6143781,06058744
6144492,06062229
6144517,06098649
6144944,06108857
6146149,06098924
6147752,06151639
6147982,06116621
6148019,06143644
6149313,06164617
6149792,06169139
6149828,06169708
6149880,06111033
6150330,06157351
6150900,06179274
6151089,06169562
6151495,06118445
6151582,06180825
6152846,06197507
6153424,06169597
6154494,06213430
6154693,06204821
6154968,06205496
6155856,06220631
6157089,06239978
6157605,06245382
6158127,06168531
6158333,06247237
6159791,06211542
6159796,06222242
6160342,06270557
6160895,06267360
6164852,06311164
6165617,06260390
6166316,06304249
6167642,06323219
6168100,06318291
6168837,06298788
6169278,06349854
6169880,06312748
6171027,06370802
6171716,06376461
6172887,06377556
6173049,06388825
6175727,06388345
6176105,06417914
6176234,06410073
6178493,06425518
6181746,06420443
6182667,06433359
6183337,06486282
7392,00202380
18881,00499811
23009,00556203
23431,00560618
309184,13497448
462865,15529479
486476,15770214
662146,18623433
700961,19012888
707976,25003267
709005,25013696
709352,25017187
710257,25026259
710365,25027336
710393,25027611
710398,25027671
710458,25028278
710782,25031511
710959,25033280
711084,25034545
711204,25035746
711347,25037188
711672,25040448
711673,25040456
711858,25042319
711925,25043021
711974,25043510
712086,25044648
712107,25044851
712110,25044885
712268,25046471
712376,25047558
712388,25047671
712389,25047680
712455,25048350
712499,25048791
712521,25049011
712524,25049046
712571,25049518
712575,25049551
713488,25058843
713779,25061810
714263,25066803
714503,25069276
714598,25070231
715282,25077333
716472,25089501
716644,25091328
718222,25107500
718459,25109979
718496,25110390
719249,25118196
719352,25119281
719559,25121472
719894,25124927
720691,25133306
720833,25134752
722293,25149865
722501,25151967
722570,25152670
722596,25152947
722736,25154389
722752,25154541
722759,25154621
722768,25154711
722928,25156349
723096,25158058
723128,25158376
723262,25159763
723989,25167201
724066,25167987
724496,25172298
724581,25173154
724719,25174541
724773,25175084
725674,25184181
725675,25184199
725804,25185489
725830,25185756
725840,25185853
725935,25186809
725955,25187007
725988,25187333
726286,25190351
726340,25190911
726459,25192108
726614,25193660
726640,25193937
726961,25197185
727198,25199587
729347,25221272
729439,25222198
729447,25222279
729533,25223135
729620,25224051
729645,25224301
729676,25224662
729990,25227807
730066,25228561
730157,25229494
730173,25229656
730271,25230638
730422,25232142
730617,25234099
730706,25234994
730788,25235818
730836,25236300
730993,25237896
731194,25239929
731198,25239961
731654,25244566
731707,25245091
732040,25248421
732084,25248863
732763,25255720
732924,25257331
732925,25257340
733757,25265695
734072,25268848
734652,25274708
734672,25274911
736300,25291572
737034,25299140
737051,25299310
737068,25299484
737100,25299824
737126,25300083
737934,25308262
738318,25312146
738367,25312634
738432,25313304
738514,25314122
738931,25318390
738983,25318926
739140,25320521
739141,25320530
739145,25320572
739359,25322788
739388,25323091
739689,25326228
740094,25330357
740352,25333003
740596,25335481
740619,25335715
741207,25341685
741329,25342924
741454,25344218
741597,25345656
741665,25346342
741850,25348221
742345,25353420
742346,25353446
742554,25355597
744114,25372076
744777,25378791
744787,25378899
744941,25380443
745432,25385488
745541,25386573
746328,25394509
746886,25400126
746909,25400355
746942,25400681
746957,25400835
746985,25401114
747088,25402145
747095,25402218
747163,25402901
747169,25402960
747243,25403702
747268,25403958
747291,25404181
747380,25405080
747389,25405179
747399,25405276
747481,25406108
747518,25406477
747731,25408623
747803,25409344
747817,25409484
747864,25409972
748112,25412451
748161,25412949
748173,25413066
748223,25413562
748513,25416464
748698,25418335
748780,25419161
748799,25419358
748820,25419561
748949,25420861
748964,25421018
749207,25423487
749559,25427083
749730,25428918
749884,25430475
750410,25435787
750445,25436139
750522,25436911
750998,25441728
751000,25441744
751015,25441892
751279,25444565
751320,25444972
751593,25447726
751624,25448030
751652,25448315
751981,25500201
752229,25502697
752409,25504525
752630,25506765
752817,25508687
753557,25516256
753707,25517783
753893,25519646
754120,25521934
754328,25524011
754788,25528637
754791,25528661
754902,25529781
755011,25530887
755209,25532871
755266,25533444
755706,25537873
755946,25540289
756108,25541919
756275,25543598
756335,25544195
756372,25544560
756471,25545558
756521,25546066
756536,25546210
756569,25546554
756623,25547097
756655,25547429
756739,25548298
756817,25549103
756830,25549235
756858,25549511
756887,25549804
756892,25549855
756893,25549863
756899,25549928
756914,25550071
756931,25550241
756971,25550641
757275,25553721
757300,25553976
757305,25554026
757319,25554166
757322,25554191
757336,25554336
757342,25554395
757351,25554484
757352,25554492
757388,25554859
757449,25555472
757547,25556452
757597,25556959
757598,25556967
757623,25557211
757628,25557262
757649,25557475
757653,25557513
757701,25557998
757711,25558102
757712,25558111
757760,25558595
757783,25558820
757837,25559371
757853,25559532
757884,25559851
757895,25559966
757906,25560077
758006,25561081
758045,25561472
758061,25561634
758120,25562223
758135,25562371
758157,25562592
758245,25563483
758266,25563696
758380,25564846
758435,25565397
758473,25565788
759018,25571303
759021,25571338
759288,25574019
759411,25575244
759476,25575899
759518,25576313
759828,25579461
759908,25580264
760179,25582976
760240,25583611
760361,25584821
760440,25585614
760896,25590235
761786,25599267
762959,25611429
763539,25617401
764118,25623397
764808,25630539
765312,25635719
765424,25636863
765532,25637941
765899,25641701
767045,25653369
767105,25653971
767336,25656317
767370,25656651
767600,25659031
768132,25664492
768206,25665260
769405,25677675
769457,25678191
769531,25678949
769537,25679007
769952,25683250
770469,25688570
770549,25689371
770630,25690183
770816,25692101
770970,25693689
771267,25696718
771404,25698117
771662,25700715
771791,25702033
771902,25703153
772724,25711598
772846,25712853
773052,25714937
773283,25717294
773526,25719815
773578,25720341
773580,25720368
773629,25720872
773667,25721259
773696,25721542
773757,25722166
773888,25723472
773947,25724096
774001,25724657
774013,25724771
774018,25724827
774069,25725386
774163,25726331
774177,25726471
774187,25726587
774219,25726901
774239,25727125
774361,25728351
774651,25731289
774684,25731629
774750,25732315
774773,25732587
774803,25732901
774964,25734539
774996,25734857
775212,25737058
775250,25737431
775377,25738721
775406,25739018
775530,25740270
775539,25740377
775604,25741063
775645,25741497
775648,25741527
775650,25741543
775769,25742779
775823,25743325
775943,25744534
776218,25747304
776356,25748700
776623,25751417
776633,25751514
776634,25751522
776658,25751760
776917,25754408
777001,25755277
777148,25756761
777212,25757423
777230,25757601
777337,25758675
777855,25763954
778020,25765710
778103,25766554
778106,25766589
778149,25767020
778190,25767461
778268,25768255
778308,25768654
778329,25768867
778362,25769197
778419,25769782
778597,25771582
778755,25773194
778951,25775197
779272,25778455
779440,25780166
779943,25785290
779962,25785486
782206,25815024
782613,25819127
782736,25820362
782854,25821571
782855,25821580
782905,25822080
782906,25822098
783072,25823779
783073,25823787
783077,25823825
783304,25826123
783425,25827341
783460,25827707
783517,25828274
783573,25828835
783633,25829432
783690,25830007
783763,25830732
783795,25831054
784055,25833677
784056,25833685
784070,25833821
784071,25833839
784072,25833847
784202,25835165
784402,25837168
784403,25837176
784480,25837958
784513,25838288
784647,25839632
784676,25839934
784709,25840266
784920,25842374
785073,25843907
785134,25844521
785194,25845152
785204,25845250
785443,25847651
785453,25847759
785460,25847821
785736,25850601
785813,25851403
785877,25852043
785878,25852051
785907,25852345
785948,25852752
785968,25852957
786043,25853708
786197,25855255
786250,25855786
786285,25856138
786512,25858432
786693,25860259
786726,25860585
786862,25861972
786893,25862294
786974,25863151
787609,25869701
787681,25870441
788119,25875167
788396,25877976
788527,25879294
788745,25881515
789154,25885651
789269,25886835
789270,25886843
789366,25887807
789537,25889516
789740,25891570
789991,25894099
790144,25895681
790640,25900757
791418,25909614
791496,25910558
791765,25915096
791767,25915118
791826,25915720
791854,25916050
791856,25916076
791858,25916092
791885,25916360
791922,25916751
791983,25917374
792034,25917897
792057,25918125
792065,25918206
792087,25918435
792141,25918974
792190,25919482
792242,25920022
792251,25920154
792350,25921231
792590,25923676
793017,25928074
793789,25935917
793937,25937405
794212,25940163
794276,25940805
794279,25940830
794415,25942204
794631,25944363
794882,25946901
795111,25949578
795565,25954156
795661,25955110
796417,25962892
797278,26015056
797290,26015170
797342,26015692
797623,26018535
797658,26018888
798194,26024292
798453,26026929
798472,26027119
798601,26028441
799119,26033691
799239,26034948
799406,26036665
799607,26038749
799852,26041278
800320,26046024
800440,26047250
800711,26115573
800738,26115841
801331,26121859
801942,26128055
802370,26132435
802794,26136741
802914,26137950
804129,26150379
804307,26152193
804612,26155281
804811,26157306
805124,26160471
805256,26161826
805669,26166038
806368,26173085
806494,26174359
806769,26177153
807179,26181282
807812,26187639
807841,26187931
808089,26190435
808096,26190508
808242,26191989
808354,26193124
808448,26194074
808746,26197090
808888,26198541
808958,26199254
808973,26199408
809081,26200481
809090,26200571
809317,26202841
809414,26203804
809415,26203812
810156,26211351
810470,26214521
810713,26216965
811133,26221241
811135,26221268
811149,26221403
811238,26222329
811327,26223210
811374,26223694
812208,26232081
812502,26235064
812941,26239604
813018,26240513
813121,26241625
813234,26242923
813270,26243296
813542,26246058
814311,26253836
815258,26263441
815755,26268469
815789,26268817
815914,26270064
815920,26270129
815937,26270293
816231,26273268
816437,26275341
817133,26282348
817201,26283026
817279,26283808
817338,26284391
817349,26284502
817696,26288001
818330,26316633
818357,26316901
818436,26317711
818667,26320053
819026,26324105
819426,26328160
819679,26330725
819896,26332914
820303,26337037
820828,26342359
820957,26343657
821342,26347695
821435,26415585
821711,26418355
822030,26421577
822711,26428440
822863,26429985
822866,26430011
822877,26430126
823173,26433133
823234,26433753
823409,26435586
823411,26435667
823833,26441021
824049,26443236
824457,26447398
824935,26452260
826053,26463903
826116,26464560
826161,26465035
826188,26465302
826323,26466708
826466,26468191
826650,26470071
826742,26471043
827136,26475383
827526,26479320
827527,26479338
827593,26480026
827635,26480441
827737,26481472
827746,26481570
827863,26482754
827866,26482789
828140,26485575
828277,26486971
828363,26487853
828450,26488736
829138,26495732
830414,26508753
831278,26517523
831474,26519569
832540,26530554
832542,26530571
832885,26534045
833183,26537036
833316,26538377
833456,26539772
833527,26540495
834014,26545381
834159,26546841
834270,26547953
834327,26548526
834484,26550105
834507,26550334
834712,26552388
834748,26552744
834984,26584204
835440,26588773
835624,26590620
835914,26593548
835926,26593661
835942,26593823
835958,26593980
835974,26594145
835989,26594307
835997,26594382
836005,26594463
836013,26594544
836021,26594625
836022,26594633
836029,26594706
836614,26684501
837093,26689430
837375,26692368
837647,26695201
837955,26698455
837958,26698480
838215,26701227
838337,26702550
838502,26704374
838627,26705842
838743,26707284
838823,26708451
1075087,42408482
1119931,42864917
1121901,42884861
1121964,42885507
1200993,43725902
1311922,44940645
1316659,44992149
1341404,45245932
1341502,45246912
1382024,45659028
1391838,45768170
1392058,45770425
1392092,45770760
1466751,46524339
1476442,46621521
1489186,46749411
1518203,47050403
1536242,47235411
1576238,47654465
1590433,47812052
1654180,48472476
1658254,48514314
1668900,48622818
1684009,48773751
1707855,49019473
1759943,49558943
1766552,49625624
1766682,49626931
1806450,60044098
1806577,60045353
1809470,60074256
1809522,60074779
1835420,60337788
1835477,60338351
1845146,60434937
1846514,60448580
1855720,60554665
1856010,60557621
1881818,60820829
1922915,61239488
1937236,61383457
1937269,61383783
1937691,61388009
1937703,61388122
2014118,62158261
2089332,62939726
2097288,63024730
2105733,63109948
2106116,63113775
2143672,63493713
2143679,63493781
2143757,63494591
2171729,63778718
2176797,63830540
2177682,63839415
2185110,63913381
2205547,64123031
2224564,64326331
2242914,64509796
2265678,64771971
2267419,64789446
2267424,64789497
2267445,64789705
2271154,64829804
2271155,64829812
2271655,64835227
2282623,64947602
2282624,64947611
2282625,64947629
2286993,64991954
2288405,65006267
2289648,65018711
2330201,66739942
2390210,67363300
2397931,67441441
2429711,67778585
2449824,67984339
2449926,67985351
2465479,68145209
2488642,68380216
2490932,68403186
2537991,68899289
2581999,69346917
2647236,70039704
2653051,70099251
2653096,70099715
2653628,70105031
2656786,70155577
2667898,70288275
2698112,70645671
2709632,70800812
2709918,70803978
2710084,70805695
2710730,70812187
2711019,70815089
2711501,70819882
2711933,70824185
2712638,70831220
2714866,70853517
2715182,70856656
2715653,70861340
2717206,70876860
2725215,70957142
2798947,65189337
2806286,65269845
2807118,65278381
2818540,65398939
2827228,65497996
2852831,65761758
2872355,65956532
2876611,65998871
2876749,66000262
2876768,66000459
2876820,66000971
2877236,66005167
2922880,00571270
2939946,25095544
2940646,25229541
2941326,25535625
2941336,25537784
2941449,25597680
2941715,25655311
2941974,25702378
2942263,25756800
2942684,26026848
2942691,26031663
2942961,26167379
2943021,26177145
2943354,26458420
2953859,45245606
2971263,64946860
2974259,67980066
2975553,26601362
2975861,26600285
3015865,26604582
3019513,26608529
3022124,26611716
3022636,26612933
3022644,26613573
3023360,26715619
3023971,25913344
3024087,26714833
3024540,26717336
3024738,26704811
3024845,26710439
3025152,26721333
3025263,25972448
3025671,26725479
3025787,25975498
3026201,26347687
3026270,26296829
3026281,26713187
3026305,26723000
3026471,25453114
3026477,25453629
3026678,26727765
3026979,26617013
3027017,26503123
3027663,26725461
3027849,26729679
3028022,25454714
3028023,25454722
3028166,26614936
3028874,25427521
3028926,26436035
3029172,26788063
3029455,25908961
3029587,26304856
3030300,26053225
3030398,26788993
3030487,26052199
3030549,26746239
3030581,25978021
3030958,25457799
3031845,26322641
3031976,26307171
3032367,26746549
3032447,26055741
3032747,25981480
3032944,26737256
3033349,26737957
3033405,26058481
3033542,25978284
3033908,26351480
3034281,26751364
3034466,26746115
3034521,26793032
3034549,26793865
3034875,26309149
3036493,26353253
3037161,26797127
3037644,26620189
3037855,25985213
3038008,26619032
3038234,26761173
3038237,26763290
3038297,26314291
3040661,26354373
3067756,25464868
3068466,26764792
3068788,26314193
3069508,26060094
3070355,25989502
3070949,25466119
3071792,26775786
3073049,26804948
3073432,26355752
3073654,26765641
3073976,26894441
3074059,26629712
3074570,26889463
3076102,25467948
3076109,25988417
3076263,26063174
3080860,26807882
3095116,26356538
3095488,27061825
3095493,27065014
3095993,26631997
3101143,26777550
3103031,26780038
3103462,26358034
3106942,26636280
3111118,25472356
3114066,25994581
3114810,26806541
3115655,25472372
3115656,25473361
3116090,26064065
3116190,26064073
3116255,26064367
3117235,26359090
3117265,26357950
3117383,26636883
3117458,25471961
3117573,26902087
3117719,27079341
3124242,27072649
3127436,26490650
3129047,26640767
3129618,27074161
3130016,25474286
3130262,25474481
3131613,26903237
3131828,25997343
3132601,26813271
3132835,26360098
3133004,26640325
3133115,27084655
3135049,26464888
3135123,27086321
3135516,26816750
3135607,27084876
3136056,26640007
3136405,27082229
3138024,26642611
3139421,25998846
3139636,27092364
3139875,27091651
3141374,26906902
3141405,25475894
3141514,26908042
3141708,26908921
3142378,25999044
3142445,25999150
3144362,27079538
3144459,27095223
3145186,26642395
3146597,27085368
3148521,26908000
3148894,26361850
3149102,26819325
3149172,26819848
3152502,27100677
3154785,25999851
3154950,26818868
3154957,26819856
3155043,27095487
3155252,27096203
3155330,26911612
3155530,27105300
3155974,26912384
3156491,26363305
3158058,26069181
3158254,25478524
3160818,26648415
3160832,26652757
3165379,26070286
3165834,26001691
3166260,26001802
3166314,27105431
3166425,26651327
3167187,27116786
3170364,26916401
3170662,27101649
3170690,27115071
3170954,27116964
3170970,27118657
3173303,26004674
3176010,26368315
3178917,26369168
3178938,26367360
3179077,26825210
3179546,27112756
3179560,27117367
3179606,26827409
3179631,26917319
3179665,26652188
3180077,27108902
3180650,26653737
3180807,27127591
3180821,27131718
3181253,27127389
3181672,26657325
3182183,26921685
3182244,26657341
3182313,26005166
3184116,26830451
3184183,26827581
3184203,26828201
3187656,27137554
3187668,27132111
3188228,27129772
3189866,26371049
3191030,26660571
3192685,25485920
3193170,26074184
3193180,26074419
3193525,26925061
3193944,26662159
3195442,26919567
3196382,26926661
3196486,27142949
3197207,27146537
3199433,27144569
3199997,26925036
3200932,26830647
3201161,26075679
3204102,27150887
3204810,25488601
3205010,26370417
3205729,26831317
3206682,26663929
3207184,26834499
3207329,27155064
3207406,27156591
3207491,26011816
3207610,26667649
3207639,26832755
3207664,26835487
3207681,26835797
3208130,27154696
3208239,26927985
3208263,26010984
3208272,26011531
3208274,26928060
3208549,26012294
3209216,26012375
3211172,26931818
3213184,26835100
3213885,25491032
3213970,26668149
3214503,27161986
3214512,26835932
3214533,27157806
3214677,26838401
3215294,26076462
3215314,26077540
3215605,27152189
3215677,26828863
3215966,26934191
3216026,26934167
3216218,26667924
3216565,26836122
3216768,26670763
3216809,26839547
3216884,27169413
3222400,27163059
3222421,27170802
3222695,26838508
3222758,26838354
3223067,26838338
3224452,25492772
3224707,27171621
3225541,27172392
3225797,27168514
3225799,27167020
3225845,26377071
3225850,26932474
3227802,27173674
3228756,26839857
3228862,26842050
3228888,26842360
3229021,26839938
3229035,26839661
3229286,26938171
3229425,26842688
3229519,27462072
3229724,26672740
3230956,27179001
3231286,27176835
3231296,27173879
3233637,27169685
3234241,27175804
3235726,26675501
3236754,26079879
3236980,27176614
3236997,27182231
3237148,26929716
3237575,27462064
3238551,26842149
3238776,27187128
3239180,25495488
3239196,27184757
3239508,27189007
3239630,27461807
